directory	hardness	fn	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
111824_0ppm	0	DSC_0644.jpg	1	70	200	1400	1000	853966	11835	0.013858866	1	3590	1.328014957	6	1668.5	3451	533.6908628	68.62658889	572.55	545.1614172	-0.155581556	0.027399803	46	0.893891958	1002	0.031439213	0.053840032	31.80741209	18.57354026	42.39260809	97586	9.529223888	0.943072675	168.7860093	0.00032464	1.961106043	0.311657821	1.146286403	0.059769798	0.004479463	0.000991021	1.969393825	-5.46E-05	2.62E-05	10.2457239	135.2542848	70.13239696	0.963460685	0.830134914	1.79E-06	2.49E-06	1.390930281	1.380873408	0.003468574
111824_0ppm	0	DSC_0645.jpg	1	70	200	1400	1000	519259	9674	0.018630394	1	2687	1.067471959	5	1705	3578	416.5175169	31.45494574	448.82	418.8524115	-0.252251055	0.022789013	52	0.951544043	659	0.030672526	0.029777566	32.60246697	33.58232828	35.4315564	24445	9.77516344	0.915463032	136.9955038	0.000584781	2.358670233	0.170770872	1.0526185	0.051986387	0.002848122	0.000891118	1.942617463	-5.69E-05	4.31E-05	9.184814968	121.2332209	75.94471524	0.955834213	0.852701325	2.30E-06	3.19E-06	1.383877941	1.414725644	0.001859057
111824_0ppm	0	DSC_0646.jpg	1	70	200	1400	1000	855574	0	0	1	3388	1.608281796	0	0	0	532.4822335	96.53136468	598.7	547.9334395	-0.149938789	0.012281346	65	0.873502269	1848.5	0.014546299	0.034443713	68.74600754	29.03287467	42.54732411	128782	9.346338092	0.987459019	190.8966483	6.10E-05	1.971063705	0.293041295	1.167414461	0.037795163	0.001280579	0.000350204	1.960406101	-1.47E-05	2.62E-05	8.48138832	149.5961687	97.80076957	0.982174508	0.882135084	1.58E-06	2.25E-06	1.425300452	1.454713086	0.001603933
111824_0ppm	0	DSC_0647.jpg	1	70	200	1400	1000	837289	6048	0.007223312	1	3382	1.189255439	3	1023	4009	524.6119971	36.43304944	498.4	530.6121561	-0.287880564	0.028763904	50	0.675059181	5426	0.028357769	0.051118611	35.26370439	19.56234696	41.40077236	107566	9.55581394	0.988069846	182.872875	6.28E-05	2.011189312	0.251140769	1.223443592	0.066779281	0.005862767	0.001102696	1.94996484	-2.95E-05	2.67E-05	8.871738268	141.0718837	91.61462181	0.95864737	0.814250014	1.88E-06	2.52E-06	1.335480527	1.38760467	0.004650398
111824_0ppm	0	DSC_0648.jpg	1	70	200	1400	1000	775738	1836	0.002366778	1	3232	1.10199998	1	1836	1836	501.4952632	37.13524058	532.235	509.2051925	-0.525493539	0.013779008	61	0.945228373	727	0.015670064	0.046613807	63.81594941	21.45287134	36.18993063	74956	8.634787068	0.975912914	169.8743127	0.000137062	2.404917612	-0.209189217	0.961070433	0.042814691	0.001796601	0.000455585	1.931066292	-4.51E-05	2.88E-05	8.410808428	142.847909	83.15528295	0.968662863	0.81883023	1.77E-06	2.55E-06	1.43956936	1.48046043	0.0024285
111824_0ppm	0	DSC_0649.jpg	1	70	200	1400	1000	1110448	10182	0.009169272	1	3880	1.128960429	6	1437	2937	605.4824704	44.21839029	584.85	598.1309552	0.34841307	0.022739381	59	0.912421455	906.5	0.024341355	0.05419766	41.08234772	18.45098104	41.67014875	159476	10.90223968	0.949256273	182.115399	0.000269982	2.039951557	0.165151812	1.107075768	0.052504489	0.003710221	0.000730529	1.961560331	-4.19E-05	2.01E-05	14.27418255	139.1139667	52.72701489	0.973872172	0.79579571	1.54E-06	2.18E-06	1.415875741	1.40835097	0.003196512
111824_0ppm	0	DSC_0650.jpg	1	70	200	1400	1000	937708	2667	0.002844169	1	3831	1.127444969	1	2667	2667	545.4152007	79.16617187	608	571.9750285	-0.683118581	0.00668513	103	0.921886635	951.5	0.008516168	0.047725291	117.4237076	20.95325099	41.080304	187624	9.904785852	0.999251991	203.0347983	3.25E-06	1.905315579	-0.050834753	1.102321312	0.02389729	0.000409339	0.000120456	1.948519367	-2.64E-05	2.39E-05	11.56728234	155.1951643	82.19804672	0.990415207	0.90289625	1.37E-06	2.05E-06	1.500454358	1.531536005	0.00159898
111824_0ppm	0	DSC_0651.jpg	1	70	200	1400	1000	753676	1271	0.001686401	1	3182	1.215047278	1	1271	1271	492.1681049	49.08917499	491.02	497.2223696	-0.279277096	0.006286123	107	0.953484161	802	0.008656953	0.033324103	115.5140802	30.00830948	38.70370892	116390	11.35149507	0.962352286	182.4599451	0.000199269	2.252960395	0.234902244	1.179055073	0.019796786	0.000398798	0.000185487	1.940873052	-2.15E-05	2.97E-05	11.57034208	147.9879967	51.16783117	0.972818181	0.844667921	1.59E-06	2.31E-06	1.452633469	1.493208967	0.001257338
111824_0ppm	0	DSC_0652.jpg	1	70	200	1400	1000	801714	2798	0.003490023	1	3365	1.079929775	1	2798	2798	507.8958651	39.82302565	535.725	509.3751016	-0.024864263	0.011309894	74	0.820658337	1411	0.013996698	0.048548553	71.44542379	20.59793629	42.88143811	156106	10.37783325	0.995814734	201.2354013	1.87E-05	1.901679533	0.081805557	1.156914254	0.034116951	0.001182591	0.000361382	1.942517599	-4.36E-05	2.79E-05	10.19609329	153.4151969	39.18694379	0.981981625	0.88657436	1.66E-06	2.37E-06	1.427827284	1.471322943	0.002099754
111824_0ppm	0	DSC_0653.jpg	1	70	200	1400	1000	768733	0	0	1	3512	1.193211482	0	0	0	495.5148772	58.69110342	556.4	507.5088484	-0.532113095	0.013564137	70	0.842051272	2722	0.015332693	0.07485916	65.22011514	13.35841859	44.33985308	202381	10.12949327	0.998066272	206.8615912	9.27E-06	1.801355695	-0.109818875	1.18370371	0.041119967	0.001670604	0.000377736	1.942821486	-2.63E-05	2.91E-05	9.560341954	159.3282099	58.46162321	0.972593633	0.811763413	1.83E-06	2.54E-06	1.386747647	1.473545653	0.004011008
111824_0ppm	0	DSC_0654.jpg	1	70	200	1400	1000	863216	1315	0.001523373	1	3503	1.079089382	1	1315	1315	527.0201354	35.30123973	533.475	530.6152067	0.00406868	0.010034568	71	0.752228421	3204	0.012312289	0.041248712	81.21966566	24.24318112	33.98402241	95976	8.396694006	0.990116658	186.3839145	4.85E-05	2.488580264	-0.103421371	1.026113067	0.033842607	0.000949323	0.000290231	1.942461776	-3.43E-05	2.59E-05	8.239277244	149.2042775	36.08459272	0.98580133	0.903146779	1.62E-06	2.32E-06	1.434393543	1.500368086	0.002180783
111824_0ppm	0	DSC_0655.jpg	1	70	200	1400	1000	893770	10125	0.011328418	1	3968	1.045372729	7	1611	2100	542.1913992	51.73252807	516.5	543.2191354	-0.123801904	0.019252604	67	0.775217738	1311	0.022671951	0.071298289	44.10736469	14.02558194	44.86775713	231343	10.76074063	0.992106059	201.4455302	3.66E-05	1.857010818	-0.072810062	1.152438471	0.048218409	0.002676689	0.000709686	1.954047083	-3.09E-06	2.50E-05	12.27876863	150.9279966	55.04538818	0.978672739	0.829710856	1.73E-06	2.50E-06	1.448311925	1.469927558	0.003664662
111824_0ppm	0	DSC_0656.jpg	1	70	200	1400	1000	706858	4403	0.006228974	1	3130	1.294909808	2	2201.5	2635	481.3833776	56.29180468	496.78	486.3014799	-0.353781854	0.014080339	73	0.868284439	928	0.017883737	0.051690032	55.91672592	19.34608971	40.31902013	120704	11.07947396	0.934340902	161.6823771	0.00039463	2.132204529	0.078827761	1.152631558	0.035020022	0.001460993	0.000457797	1.970993797	-4.95E-05	3.17E-05	14.49568654	130.105931	57.85357939	0.98419215	0.906671264	1.81E-06	2.69E-06	1.486967316	1.482320244	0.001695543
111824_0ppm	0	DSC_0657.jpg	1	70	200	1400	1000	991966	6105	0.006154445	1	4063	1.336727275	2	3052.5	4831	567.5747624	78.32955194	597.8	577.2539554	-0.049826614	0.021178448	73	0.880408726	818	0.021686538	0.100531387	46.1115549	9.947142213	44.70415113	265847	9.837850376	0.990785904	204.0235206	4.40E-05	1.838728093	-0.200013588	1.131685262	0.055514597	0.00348584	0.000705024	1.973344412	-3.53E-05	2.25E-05	10.9749693	156.3410271	77.77091085	0.98074801	0.881452873	1.75E-06	2.42E-06	1.377724956	1.425355209	0.00641874
111824_0ppm	0	DSC_0658.jpg	1	70	200	1400	1000	782720	32729	0.041814442	1	3483	1.369786391	8	2287.5	10962	515.6560951	79.50933922	515.65	514.6763944	-0.160473906	0.020622062	71	0.821422497	653	0.027107188	0.044652075	36.89058464	22.39537602	48.84285376	142775	10.27841175	0.967210376	192.8427673	0.000160832	1.681774948	0.183381524	1.312004408	0.044779368	0.002441493	0.00100562	1.988773754	-5.19E-05	2.85E-05	17.75775164	132.0813101	79.57109236	0.984559279	0.885857588	1.57E-06	2.29E-06	1.461895252	1.507839311	0.001722283
111824_0ppm	0	DSC_0659.jpg	1	70	200	1400	1000	323844	23151	0.071488124	2	5481	1.140523744	4	5195.5	9453	374.5008674	83.25799082	343.15	351.4918604	0.897144101	0.037767567	83	0.810070553	1387	0.052704483	0.001637033	18.97371795	610.8611632	29.54810501	1683	9.776317123	0.980266404	119.3475182	0.000134543	3.072929799	0.822425626	1.110851072	0.065788463	0.003587345	0.001796744	1.998126826	-2.91E-05	6.91E-05	14.64793434	98.8230236	61.28929856	0.912942186	0.836566051	2.93E-06	3.90E-06	1.332370763	1.379464015	7.99E-05
111824_0ppm	0	DSC_0660.jpg	1	70	200	1400	1000	659099	3878	0.00588379	1	3376	1.416410513	3	1147	1631	464.0579339	67.31264923	505.35	466.7789189	-0.421029076	0.03284408	73	0.909142699	1406	0.032810044	0.069941507	30.47847177	14.29766162	46.20961781	133564	10.17019518	0.980758672	183.3218745	9.85E-05	1.736846576	-0.055115014	1.199736434	0.072107522	0.006358594	0.001286876	1.957553347	-2.46E-05	3.40E-05	12.8684515	141.4831186	68.21162347	0.969134018	0.850844231	2.09E-06	2.85E-06	1.362802036	1.411297875	0.004870122
111824_0ppm	0	DSC_0661.jpg	1	70	200	1400	1000	868400	7383	0.008501842	1	3522	1.156316257	3	1482	4495	531.1024478	48.95129813	530.485	537.2478121	-1.002065954	0.014910525	66	0.882213372	1263	0.018377524	0.025848605	54.41429376	38.68680756	39.85165899	80107	7.822008325	0.992669882	179.3344794	3.70E-05	1.89802992	0.106811047	1.074692868	0.040270919	0.001904574	0.000539399	1.954852823	-2.33E-05	2.58E-05	13.34309904	134.1957541	50.304046	0.983739029	0.898387749	1.53E-06	2.23E-06	1.460989121	1.502381493	0.001575644
111824_0ppm	0	DSC_0662.jpg	1	70	200	1400	1000	1085285	17793	0.016394772	1	3801	1.029400841	9	1496	4068	598.3243086	26.97008384	610.145	597.8174809	0.121158478	0.028722225	36	0.925074189	2334	0.027621607	0.036189518	36.20354159	27.63231035	37.6427867	64117	8.498385808	0.932539019	152.3593435	0.000419738	2.182204822	0.332081351	1.046598502	0.063385442	0.004934433	0.000886304	1.966195274	-8.71E-06	2.06E-05	10.72435045	130.4798853	27.97486565	0.966700018	0.824964473	1.67E-06	2.27E-06	1.363150747	1.374500542	0.003775066
111824_0ppm	0	DSC_0663.jpg	1	70	200	1400	1000	784285	3895	0.004966307	1	3217	1.084580626	3	1228	1579	506.3598578	31.33872193	506.58	505.9415862	-0.305494986	0.018931128	51	0.834761029	1057.5	0.022722735	0.071324916	44.00878764	14.02034593	41.51810732	129175	10.32353919	0.962400929	177.4244915	0.000203798	1.97385472	0.002822932	1.101326083	0.047498223	0.002622539	0.000530358	1.956739992	-3.77E-05	2.85E-05	8.137688228	148.3944496	50.06946194	0.983698642	0.912447806	1.84E-06	2.62E-06	1.421216598	1.433664324	0.003239382
111824_0ppm	0	DSC_0664.jpg	1	70	200	1400	1000	1057059	3214	0.003040511	1	3725	1.135515316	2	1607	1616	583.5451046	50.24067952	632.05	592.6196466	-0.534479388	0.009072247	80	0.897189276	4934.5	0.01059549	0.021125728	94.37977508	47.33564618	37.46940583	78704	8.41726188	0.999029111	182.9342342	4.48E-06	2.373806274	0.499205874	1.12090421	0.027052356	0.000775464	0.000182518	1.96967003	-8.96E-06	2.12E-05	12.8733195	134.1004751	52.54330806	0.982839942	0.866236624	1.27E-06	1.84E-06	1.455596791	1.466169037	0.000795324
111824_0ppm	0	DSC_0665.jpg	1	70	200	1400	1000	715508	3888	0.005433902	1	3887	1.3811545	3	1106	1735	480.963669	102.6990047	458.1	468.5326167	-0.013657713	0.02078048	45	0.896383169	1059	0.024633609	0.056447774	40.59494532	17.71549038	45.50900643	133449	9.828553775	0.964915492	163.2929942	0.000199847	1.802444078	0.201398814	1.14406014	0.051668181	0.002491698	0.000642118	1.955703778	-2.26E-05	3.13E-05	19.30502837	117.3115357	101.3370457	0.982662278	0.909484803	1.90E-06	2.73E-06	1.434246327	1.47078433	0.002413527
111824_0ppm	0	DSC_0666.jpg	1	70	200	1400	1000	749112	4537	0.006056504	1	3801	1.264857619	3	1487	1637	484.514816	105.0311486	560.35	515.1184115	-0.83668819	0.027008645	79	0.732610362	1442	0.028548311	0.056736719	35.02834197	17.62527018	49.22781246	199273	10.23686167	0.995527329	191.7702544	2.13E-05	1.652743743	0.075772837	1.290205899	0.064022757	0.004721395	0.000934415	1.94595496	-4.67E-05	2.99E-05	14.44368057	143.4885259	106.9904158	0.970797924	0.827687826	1.91E-06	2.65E-06	1.384893689	1.473635939	0.003617692
111824_0ppm	0	DSC_0667.jpg	1	70	200	1400	1000	928611	9214	0.009922346	1	3597	1.346774292	3	2237	4868	551.894046	76.58070439	652	565.722803	-0.59600295	0.015433912	60	0.924655844	1536	0.019258688	0.042705967	51.92461581	23.41593166	39.99088749	100316	10.78079739	0.962434254	163.9798843	0.000204291	2.307858446	0.397985451	1.108825495	0.039042565	0.001789729	0.000474606	1.977514388	-1.57E-06	2.38E-05	10.52878519	132.8415336	78.90689135	0.975821333	0.650998155	1.57E-06	2.50E-06	1.589519805	1.532752037	0.001578793
111824_0ppm	0	DSC_0668.jpg	1	70	200	1400	1000	808197	4795	0.005932959	1	3359	1.22949241	2	2397.5	3601	512.7885428	56.19534827	482.5	511.6150579	-0.468365968	0.010900931	69	0.872996812	1117	0.014812812	0.037315395	67.50912728	26.79859043	44.16209967	131904	11.33098165	0.988850956	193.0074407	5.44E-05	2.110570952	0.471206035	1.227139753	0.030072589	0.000860593	0.000302504	1.97149836	-2.00E-05	2.74E-05	12.2061317	144.8257902	81.20795821	0.976672946	0.678008592	1.52E-06	2.43E-06	1.6000915	1.546704752	0.001200138
111824_0ppm	0	DSC_0669.jpg	1	70	200	1400	1000	974628	2654	0.00272309	1	3771	1.20337942	2	1327	1608	562.6101511	53.9039473	588.125	576.7577043	-0.484241735	0.023538622	52	0.83637481	983	0.025892501	0.070180393	38.6212211	14.24899399	42.96909815	183974	9.218254616	0.987298353	199.364655	5.98E-05	1.890719012	0.123892958	1.094569741	0.05759585	0.004631079	0.00111326	1.951668928	-4.18E-05	2.29E-05	10.66773193	151.4657588	95.89341909	0.981343265	0.911485174	1.77E-06	2.40E-06	1.357160673	1.420392686	0.00543942
111824_0ppm	0	DSC_0670.jpg	1	70	200	1400	1000	939718	2922	0.003109443	1	3687	1.207431459	2	1461	1776	546.8749827	62.73033802	570.85	568.083508	-1.41475704	0.014523293	70	0.763529742	900	0.016674494	0.055840535	59.97183637	17.90813783	43.16332566	196850	9.686773681	0.99453291	203.2052825	2.53E-05	1.861922878	0.070308565	1.17984735	0.043205574	0.002043141	0.000516363	1.954688772	-1.01E-05	2.38E-05	10.07906878	150.5808727	64.06450826	0.98360084	0.890132058	1.64E-06	2.32E-06	1.410678871	1.449184518	0.002951557
111824_0ppm	0	DSC_0671.jpg	1	70	200	1400	1000	1137332	1164	0.001023448	1	3794	1.055308464	1	1164	1164	603.8030206	25.18284949	610.61	605.989745	0.134665176	0.006654873	95	0.812593729	5435	0.009079194	0.01572422	110.1419317	63.59615921	33.31717422	75014	10.57136707	0.979144619	184.054442	0.000106524	2.766351132	0.255334593	0.937966728	0.027173503	0.000624123	0.000243154	1.972540554	-1.78E-05	1.97E-05	10.24747925	140.5282895	121.2203723	0.988524358	0.896085047	1.27E-06	1.87E-06	1.468738289	1.484791906	0.000885711
111824_0ppm	0	DSC_0672.jpg	1	70	200	1400	1000	1052651	2590	0.002460455	1	3817	1.119222652	2	1295	1380	589.4067128	53.70167757	578.05	586.7566723	0.194068051	0.022148366	59	0.890352043	786	0.024821556	0.061533081	40.28756348	16.25142091	44.47314807	231518	9.580486494	0.993013504	205.7044903	3.14E-05	1.815379254	0.124187073	1.220015074	0.053368856	0.003801568	0.00086438	1.95955372	-2.81E-05	2.12E-05	8.631599216	156.0387923	54.06115771	0.982790332	0.891011212	1.64E-06	2.30E-06	1.403071031	1.415336605	0.004107703
111824_0ppm	0	DSC_0673.jpg	1	70	200	1400	1000	869286	7632	0.008779619	1	4035	1.203042174	4	1489	3433	532.3324473	96.58155691	615.4	537.8365733	-0.601120802	0.026464018	72	0.875757149	1216	0.0320036	0.051767626	31.24648443	19.3170921	46.88911903	184703	10.10687047	0.971900366	186.9458061	0.000142264	1.777097277	0.221772366	1.209533746	0.06036093	0.004177827	0.001145774	1.952844309	-2.84E-05	2.57E-05	24.41313985	119.8105181	97.78075944	0.980134599	0.89680624	1.75E-06	2.45E-06	1.404183683	1.481952557	0.003383362
111824_0ppm	0	DSC_0674.jpg	1	70	200	1400	1000	986823	5864	0.005942302	1	3634	1.266446507	2	2932	4536	567.8661597	57.76235112	622.265	589.2072765	-0.633655554	0.018534327	66	0.825829147	2445	0.022237539	0.033620078	44.96900564	29.74413082	36.38570306	76010	7.915459367	0.977253916	172.0841398	0.000122329	2.232535009	0.313522348	1.045267248	0.049167356	0.003382523	0.000861043	1.952017585	-3.00E-05	2.26E-05	8.486891253	138.8495841	91.93570244	0.978013084	0.896857271	1.66E-06	2.26E-06	1.358533233	1.425761388	0.003190507
111824_0ppm	0	DSC_0675.jpg	1	70	200	1400	1000	702133	6359	0.009056689	1	3627	1.473138807	1	6359	6359	481.375002	92.87512584	348	489.8824913	-0.305632647	0.01604169	54	0.879601518	2369	0.021407318	0.053731843	46.71299795	18.610938	40.80095992	94393	10.74974566	0.971665977	170.4930518	0.000157599	2.195278251	0.430489349	1.038953424	0.042116525	0.001933994	0.000652705	1.953846044	-2.30E-05	3.18E-05	11.81854859	138.4402681	97.56804113	0.985530767	0.935093459	1.92E-06	2.77E-06	1.442433698	1.451021603	0.002091495
111824_0ppm	0	DSC_0676.jpg	1	70	200	1400	1000	762545	3946	0.005174777	1	3187	1.227942754	2	1973	2470	498.345401	41.94482088	535.635	500.3925119	-0.395439707	0.015656256	62	0.858421087	1367	0.020389714	0.040587393	49.04433624	24.63819241	43.76343205	139232	9.952433271	0.984536041	196.1127206	7.50E-05	1.979966952	0.426113554	1.280327166	0.045562024	0.001916435	0.000700211	1.957673449	-5.33E-05	2.93E-05	9.123978975	153.2146932	130.5529698	0.986805681	0.930518422	1.81E-06	2.53E-06	1.399816377	1.432242972	0.001968689
111824_0ppm	0	DSC_0677.jpg	1	70	200	1400	1000	807117	3865	0.004788649	1	3231	1.109816648	3	1064	1794	514.5287662	37.59156147	505.2	507.4026978	0.344261956	0.015522657	58	0.881419947	1231	0.019675675	0.039362482	50.82417651	25.40490181	41.47873354	123759	11.03259876	0.976247881	186.1383193	0.000119611	2.28446557	0.434937189	1.220772798	0.041952429	0.001713026	0.000566473	1.945087256	-2.50E-05	2.77E-05	13.89928777	135.279428	37.82729598	0.979618894	0.877061656	1.63E-06	2.41E-06	1.475289461	1.49951867	0.001638815
111824_0ppm	0	DSC_0678.jpg	1	70	200	1400	1000	873547	7691	0.008804335	1	3511	1.103592681	6	1295.5	1523	536.4118316	47.75724011	560.605	541.5593848	0.049330326	0.023198065	60	0.955239706	1286	0.027828898	0.037238554	35.93387004	26.85388913	41.46137842	125634	9.660601774	0.970644173	188.769546	0.000148303	2.133339923	0.410101695	1.1874956	0.053950067	0.003735515	0.000843577	1.955515923	-2.31E-05	2.56E-05	11.188778	137.3941548	47.35772634	0.983564807	0.911823305	1.72E-06	2.39E-06	1.395697694	1.447621514	0.002143234
111824_0ppm	0	DSC_0679.jpg	1	70	200	1400	1000	920858	12268	0.013322358	1	3597	1.215212424	3	1309	9880	547.1055765	66.99097561	609.25	563.9636722	-0.663431094	0.01547459	69	0.727778235	768	0.019323315	0.028252109	51.75095377	35.39558711	43.26779925	130743	10.63949258	0.994620576	191.1864735	2.61E-05	2.261031873	0.647459161	1.259393006	0.041300551	0.001656532	0.000550732	1.94969882	-1.37E-05	2.43E-05	9.710872638	140.0598846	66.87265588	0.985194348	0.894564994	1.42E-06	2.11E-06	1.487134018	1.499497899	0.001015818
111824_0ppm	0	DSC_0680.jpg	1	70	200	1400	1000	805923	2832	0.003513983	1	3605	1.35012013	1	2832	2832	512.2406936	74.35547099	425.5	511.1628663	0.173071459	0.014942991	71	0.813464594	841	0.017892482	0.0622316	55.88939582	16.06900664	44.15851691	186155	10.58953571	0.967246511	201.8824264	0.000158417	1.824287953	0.144891299	1.201858404	0.048261216	0.002260988	0.000669144	1.950121237	-5.05E-05	2.77E-05	11.42912848	152.7198761	82.28947091	0.986108333	0.911526405	1.81E-06	2.52E-06	1.390021873	1.491201397	0.004312947
111924_25ppm	25	DSC_0005.jpg	1	70	200	1400	1000	703172	26062	0.037063478	1	6786	1.034878382	11	1698	5625	489.156334	76.89311467	489.25	499.6638848	-1.021508469	0.081630526	52	0.857233337	1945	0.099022348	0.041988375	10.09873049	23.81611598	48.38855419	112551	9.566190763	0.967454185	182.1077274	0.000175702	1.761762649	0.348818162	1.233139885	0.130111582	0.01832709	0.005416302	1.961659256	-0.000108116	3.18E-05	11.16848645	137.2321143	50.05387907	0.961399281	0.881910663	2.16E-06	2.98E-06	1.380484486	1.375007856	0.002984204
111924_25ppm	25	DSC_0006.jpg	1	70	200	1400	1000	691114	86971	0.125841757	1	8139	1.297726723	29	1775	13157	524.5765183	62.77553647	537.2	525.1633732	0.225032291	0.076902074	31	0.867516738	1913.5	0.103537611	0.041086535	9.658325989	24.33887424	47.54180898	88339	8.361693318	0.959912792	175.1918346	0.000216828	1.972354252	0.606543582	1.374286968	0.112460416	0.012022545	0.004558358	1.993807286	-8.67E-05	3.20E-05	12.23235491	126.9887688	94.95704238	0.954084318	0.753919285	2.04E-06	2.93E-06	1.436571794	1.343653692	0.001663936
111924_25ppm	25	DSC_0007.jpg	1	70	200	1400	1000	717497	6599	0.009197251	2	14983	2.091521109	5	1156	1870	553.5669306	257.4761765	447.75	514.8420236	3.292726253	0.044160324	90	0.949236087	639	0.062735627	0.035828359	15.939906	27.91085167	54.02977356	185136	10.39132112	0.969629683	194.9692397	0.000145687	1.598680766	0.287944828	1.384403691	0.073528706	0.005019399	0.002427414	1.988046105	-0.000115878	3.07E-05	14.26623459	140.5316042	202.124193	0.973339938	0.858493298	1.83E-06	2.67E-06	1.464473069	1.425862006	0.001444106
111924_25ppm	25	DSC_0008.jpg	1	70	200	1400	1000	1061813	33089	0.031162738	1	4213	1.067286067	12	2329	5936	601.1237999	24.55500024	605.38	602.6315218	-0.49290256	0.034074173	46	0.863356315	5404	0.037592889	0.020692781	26.60077548	48.32603163	39.60954279	66759	9.05591885	0.91226018	162.635123	0.000522364	2.589201678	0.666616239	1.004909785	0.06828693	0.004796091	0.001166108	1.958959791	-4.42E-05	2.11E-05	11.74952773	122.2214616	26.52949058	0.963269007	0.809462496	1.44E-06	2.12E-06	1.471830044	1.497723243	0.00103257
111924_25ppm	25	DSC_0009.jpg	1	70	200	1400	1000	673955	53715	0.079701167	1	11021	1.459379018	24	1548	10882	535.9645792	99.01294892	585.35	550.1891501	-0.155628814	0.09484743	35	0.871662179	1287	0.123951547	0.040930885	8.067668548	24.43142898	50.46639633	108986	10.63237044	0.92515437	174.9937297	0.000415109	1.91352764	0.556260858	1.431712446	0.132904626	0.017592505	0.006220034	1.980049323	-0.000100698	3.30E-05	12.55334212	131.3462953	92.24867231	0.935156036	0.673750911	2.19E-06	3.10E-06	1.414097499	1.34074091	0.001998245
111924_25ppm	25	DSC_0010.jpg	1	70	200	1400	1000	887747	69485	0.078271174	2	11607	1.085483522	24	2401.5	9495	586.8419836	152.3468833	575.3	566.0184728	3.181125756	0.049219766	53	0.861997211	866	0.063811587	0.025662758	15.67113516	38.96697248	45.68599859	99558	9.776537313	0.950257426	183.9027987	0.000264598	2.303888907	0.702586683	1.366855654	0.078477141	0.005498041	0.002365593	1.98291418	-6.82E-05	2.51E-05	11.26755658	134.1284696	108.3863101	0.956118114	0.724300815	1.55E-06	2.36E-06	1.524640153	1.413903644	0.000876727
111924_25ppm	25	DSC_0011.jpg	1	70	200	1400	1000	972859	35692	0.036687742	1	8341	1.244486936	21	1687	3419	589.6727914	82.42496382	551.9	591.2345585	-0.313538906	0.067650502	53	0.899958185	698	0.078225614	0.026335854	12.78353667	37.97104894	49.9775206	159571	10.48528382	0.935376045	181.6983685	0.000345548	2.203763885	0.733813872	1.382540789	0.103028356	0.011267444	0.003060065	1.974359283	-4.83E-05	2.30E-05	21.332397	121.2453363	67.43425158	0.957172228	0.76965682	1.60E-06	2.31E-06	1.445190668	1.403851362	0.001139059
111924_25ppm	25	DSC_0012.jpg	1	70	200	1400	1000	737573	34510	0.046788589	1	10402	1.337841389	16	1669	7768	512.239238	86.43681682	413.75	499.5829005	0.342544583	0.036153167	65	0.814618876	1161.5	0.046077039	0.040207818	21.70278365	24.87078538	52.7040099	169647	10.53130595	0.978259486	202.9774558	0.00010354	1.694403934	0.367500268	1.418859864	0.062292487	0.003487979	0.001522101	1.986938374	-9.25E-05	3.03E-05	12.67357391	145.3860581	86.91220396	0.974612421	0.846472882	1.73E-06	2.60E-06	1.503773056	1.40444514	0.001301565
111924_25ppm	25	DSC_0013.jpg	1	70	200	1400	1000	582311	95741	0.164415579	5	15648	1.306912923	27	1793	13837	475.5388625	85.22382602	457.25	475.6763953	-0.119867891	0.107544079	44	0.894001401	737	0.168262472	0.039115575	5.943095842	25.56526406	49.84818053	93703	9.04635755	0.962726296	185.224247	0.000193373	1.67618867	0.338273282	1.461830489	0.159414862	0.025474669	0.011334951	1.97054839	-0.000141909	3.77E-05	10.33863452	140.6879542	65.18699136	0.941600956	0.800774253	2.47E-06	3.52E-06	1.425463029	1.333528549	0.002179992
111924_25ppm	25	DSC_0014.jpg	1	70	200	1400	1000	512911	27242	0.053112528	2	10448	1.666348836	13	1247	9517	418.7917587	120.7923111	367.35	417.0354544	0.72532469	0.044142356	38	0.828393251	2091	0.060427896	0.061713596	16.54864822	16.20388471	52.76149093	112619	11.33092752	0.868022728	160.8222795	0.000804855	1.704532852	0.333074694	1.358167736	0.070997703	0.004174175	0.002016519	1.99295826	-0.000117613	4.34E-05	14.82560836	130.8679685	107.5548794	0.955670748	0.815230251	2.35E-06	3.55E-06	1.509789156	1.405147741	0.002117055
