fn	sample	Quality	THRES	HIGHTHRES	NLIM	NLIMHOLES	numWhitePixels	numBlackPixels	ratio	numLargeBlobs	perimeterLength	axisRatio	countLargeHoles	medianLargeHoleAreas	maxLargeHoleAreas	meanDistances	stdDistances	modeDistances	medianDistances	skewnessDistances	erosionslope	frct01	medianEccentricity	medianArea	sumEdgesLow	sumEdgesHigh	areaOverEdgeLow	areaOverEdgeHigh	stdRaw	areaHigh	stdHigh	compactnessCenter	brightnessCenter	blackCoreFraction	intensityKurtosis	intensitySkewness	intensityRatio	skeletonLength	skeletonBranchPoints	skeletonEndPoints	fractalDim	log10Entropy	waveletEntropy	stdRays	lowRays	stdMaxRays	corrGLCM	energyGLCM	meanStd5	meanStd25	ms25over5	ms100over25	numContours
DSC_0542.jpg	50	1	70	200	1400	1000	494450	0	0	86	52265	1.086673505	0	0	0	398.5826825	189.5451706	392.45	383.3486367	0.176756916	0.087147538	20	0.59222616	1194	0.243256068	0.058026156	4.110894362	17.23360756	65.49071954	321281	11.25663377	0.464118602	98.117281	0.005416061	1.347052688	-0.162118342	0.72870934	0.152858188	0.017343061	0.023666806	1.82860178	-2.88E-05	3.18E-05	15.53871552	130.0818248	51.84685545	0.970943991	0.861438806	3.05E-06	5.83E-06	1.914991828	1.512482232	0.001288618
DSC_0543.jpg	50	1	70	200	1400	1000	477607	5960	0.012478879	82	48243	1.085422837	3	1695	3232	391.9037168	188.587463	341.85	358.7799989	0.287105712	0.085226347	21	0.566540749	1274	0.238527198	0.055614137	4.19239403	17.98103948	65.71257595	308586	10.65991818	0.465170131	100.1641627	0.00529282	1.357722098	-0.191125755	0.72332698	0.150812034	0.017125121	0.023357997	1.819260119	-1.88E-05	3.34E-05	18.33522838	125.3209456	55.25191229	0.972639608	0.855279062	3.07E-06	5.86E-06	1.908254142	1.562061681	0.001422868
DSC_0544.jpg	50	1	70	200	1400	1000	527370	0	0	96	61647	1.162766475	0	0	0	400.7044141	174.2058311	411.85	394.2288318	0.164325113	0.097715835	19	0.455888018	929	0.236624462	0.054628141	4.226105751	18.30558357	64.68054538	298696	11.96169647	0.452078775	95.77885817	0.005663118	1.367056057	-0.06954782	0.728245144	0.149941652	0.017519941	0.022275374	1.829491866	-1.34E-05	3.16E-05	14.27368281	126.4157213	64.27590394	0.968025515	0.848308091	3.03E-06	5.74E-06	1.895882996	1.497973943	0.001298349
DSC_0545.jpg	50	1	70	200	1400	1000	525219	0	0	88	61033	1.163844828	0	0	0	401.6196375	190.9343824	405	381.3986525	0.406718393	0.097793111	19	0.524526743	854	0.249497575	0.049558901	4.008054991	20.17800991	65.05442157	294240	11.78700558	0.484323774	96.04912149	0.005310307	1.364384902	0.053374534	0.690857603	0.159124758	0.0192395	0.023467305	1.835593501	-1.68E-05	2.97E-05	13.145741	125.5031841	81.15723152	0.972742605	0.864979298	2.92E-06	5.46E-06	1.867863743	1.526650412	0.001198652
DSC_0546.jpg	50	1	70	200	1400	1000	652089	4392	0.006735277	103	71712	1.035108117	1	4392	4392	460.7318099	191.8244938	506	469.5149786	-0.081172168	0.093222704	17	0.526600155	1329	0.213281501	0.054932527	4.688639176	18.20415081	63.24530765	349261	12.23511455	0.480972465	97.98478434	0.005235135	1.402439848	-0.044466109	0.810129963	0.139269326	0.01581365	0.017741948	1.840731886	-4.66E-05	2.56E-05	17.19862846	126.2721158	49.70218087	0.973708487	0.846609075	2.71E-06	5.34E-06	1.96930929	1.462458	0.001317138
DSC_0547.jpg	50	1	70	200	1400	1000	543995	2345	0.004310701	91	53767	1.0617331	1	2345	2345	418.3036538	193.4352894	339.55	390.6581959	0.255516417	0.084056287	19	0.498251675	1302	0.219500124	0.056577408	4.555806074	17.67489943	65.54725244	355682	10.90208578	0.458876526	100.4905369	0.005325262	1.386145945	-0.237261275	0.753701376	0.142975858	0.015954575	0.019991849	1.824593865	-2.68E-05	2.96E-05	16.56577056	133.244987	57.60326035	0.973447013	0.866627306	2.92E-06	5.79E-06	1.984688167	1.550723905	0.00124519
DSC_0548.jpg	50	1	70	200	1400	1000	482080	0	0	80	48216	1.127279176	0	0	0	393.1632408	175.9581133	361.9	369.3735784	0.19446567	0.086135704	21	0.494752935	969	0.224581865	0.047760185	4.452719274	20.9379424	65.68007166	298763	11.12624678	0.461138082	95.53627537	0.005579328	1.338117106	-0.094255847	0.69547163	0.139854749	0.015170591	0.019633901	1.824007433	-5.95E-05	3.26E-05	14.91371646	126.7384707	44.52551528	0.972304338	0.845609776	2.92E-06	5.56E-06	1.904415239	1.55780252	0.000960275
DSC_0549.jpg	50	1	70	200	1400	1000	436202	0	0	64	37710	1.125536876	0	0	0	405.709321	202.4882622	309.7	371.6000713	0.186714034	0.074105804	22	0.527989482	989	0.240720131	0.053364132	4.154201802	18.73917848	64.96567279	301202	10.92234582	0.472630917	96.62893587	0.005399699	1.372497177	-0.157781498	0.71222917	0.145442726	0.015420629	0.023405864	1.828159132	-2.39E-05	3.30E-05	15.6635529	127.1980264	50.72786104	0.968417214	0.843695552	3.06E-06	5.76E-06	1.882694885	1.533133377	0.00124562
DSC_0550.jpg	50	1	70	200	1400	1000	438978	0	0	71	42352	1.276025534	0	0	0	396.0941312	201.6983238	247.6	354.0662939	0.338880247	0.079578248	23	0.527060402	971.5	0.258395054	0.048730306	3.870043116	20.52111045	66.53333767	299718	10.9966082	0.452896705	95.82435142	0.005642669	1.305970077	-0.059422752	0.640737914	0.159170717	0.018551662	0.025723756	1.822577366	-1.83E-05	3.24E-05	15.0363788	123.4029542	63.88159586	0.970711033	0.87043588	3.00E-06	5.53E-06	1.844137142	1.575782109	0.001143021
DSC_0551.jpg	50	1	70	200	1400	1000	396755	1876	0.004728359	51	36005	1.136256041	1	1876	1876	374.7057494	205.1083679	270.6	315.575941	0.31013402	0.077366385	23	0.484622173	832.5	0.260951335	0.048339459	3.832132151	20.68703349	66.89743389	277106	10.90331915	0.472716999	95.65654299	0.005456423	1.308618822	-0.082885016	0.609564073	0.153674712	0.016563904	0.025651301	1.811359926	-4.73E-05	3.58E-05	16.0202254	122.4085735	56.62835738	0.972476804	0.889863727	3.12E-06	5.76E-06	1.845443292	1.570795587	0.001015387
DSC_0552.jpg	50	1	70	200	1400	1000	424428	0	0	59	43940	1.240983141	0	0	0	377.5652646	189.5743106	251.1	345.8431975	0.295682967	0.085977362	23	0.4569802	668	0.2604029	0.042984711	3.840203006	23.26408575	66.14087831	274673	11.03817691	0.48344276	93.44806016	0.005452633	1.317169909	0.01150977	0.613908182	0.159850625	0.01897044	0.025108515	1.824580894	-2.46E-05	3.40E-05	11.11809228	125.8098437	58.75692538	0.973172371	0.876982512	2.98E-06	5.41E-06	1.819046648	1.575398787	0.000932078
DSC_0553.jpg	50	1	70	200	1400	1000	453854	0	0	63	38828	1.196717182	0	0	0	386.1739839	193.1962133	278.85	347.4186179	0.513630443	0.075019279	21	0.513065463	1026	0.218509902	0.05162523	4.57645164	19.37037372	65.68182448	304245	10.57713949	0.460391982	99.89072086	0.005353549	1.364358221	-0.229446999	0.676579299	0.13279486	0.013315457	0.019427393	1.826417072	-3.85E-05	3.49E-05	18.79014406	129.7890134	70.66374915	0.976573768	0.876398264	2.97E-06	5.64E-06	1.898939816	1.596223864	0.001054212
DSC_0554.jpg	50	1	70	200	1400	1000	418665	0	0	69	40557	1.125299813	0	0	0	405.0734935	191.5440609	237.65	373.3692002	0.166554942	0.081218874	21	0.473149318	953.5	0.251736085	0.053338034	3.972414213	18.74834742	65.64628194	293832	10.63905665	0.429834544	97.69714213	0.005781798	1.347559683	-0.145791162	0.677685089	0.153514326	0.016896356	0.024640903	1.81521208	-1.04E-05	3.43E-05	16.50918799	126.22507	91.71021753	0.971904855	0.871745651	3.15E-06	5.91E-06	1.876707633	1.544851881	0.001123664
DSC_0555.jpg	50	1	70	200	1400	1000	421997	0	0	63	36480	1.197795784	0	0	0	401.9944425	201.5664372	290.4	361.7100951	0.315032627	0.073242701	22	0.50814676	1133	0.228138316	0.054285954	4.383305783	18.42097138	66.04348966	306926	10.17290647	0.428283841	100.4798609	0.005632762	1.378436299	-0.28372823	0.643301215	0.141942201	0.01503162	0.022090535	1.807770066	-3.26E-05	3.61E-05	16.10207996	134.6176528	59.59708426	0.973574099	0.871971615	3.10E-06	6.05E-06	1.952273416	1.589188871	0.001033051
DSC_0556.jpg	50	1	70	200	1400	1000	405228	0	0	57	35565	1.118505062	0	0	0	383.440395	200.0604441	315.7	332.4983626	0.372111636	0.074249558	23	0.474292257	1151	0.244663221	0.050268498	4.08725103	19.8931745	66.35841158	290486	10.43430611	0.46759624	101.0836537	0.005224761	1.358585925	-0.210653557	0.664280433	0.148099475	0.015737633	0.024268388	1.818909185	-2.62E-05	3.62E-05	16.76524646	136.1601852	60.32420001	0.973282062	0.876675853	3.19E-06	6.04E-06	1.89609877	1.58414586	0.0011766
DSC_0557.jpg	50	1	70	200	1400	1000	487699	0	0	78	45264	1.103080567	0	0	0	410.0565103	184.5110141	362.5	379.7838184	0.096363602	0.078876315	21	0.461594544	1198.5	0.228460269	0.057203359	4.377128709	17.48149078	64.7486432	329040	10.781392	0.437732786	99.18011651	0.005619081	1.394674027	-0.243101143	0.74907123	0.144556744	0.015704544	0.021885005	1.832641775	-2.33E-05	3.21E-05	16.89931812	136.5259269	68.5218401	0.972077819	0.863304972	3.01E-06	5.79E-06	1.923512978	1.53030769	0.001256191
DSC_0558.jpg	50	1	70	200	1400	1000	396448	0	0	67	33747	1.05379405	0	0	0	400.6357692	197.2962731	206.55	369.2662715	0.194377473	0.071968077	22	0.50419585	977	0.234866382	0.057765837	4.257740051	17.31127002	66.05684656	305138	10.17474569	0.411806368	101.2186359	0.005772989	1.44412097	-0.381157797	0.690860373	0.139785405	0.01304946	0.022852344	1.81681799	-1.62E-05	3.82E-05	17.65038672	139.6689408	57.68302533	0.961563303	0.752685268	3.31E-06	6.42E-06	1.938741921	1.606225864	0.001227281
DSC_0559.jpg	50	1	70	200	1400	1000	488850	1237	0.002530429	64	46658	1.115688024	1	1237	1237	369.6275411	179.9663857	358.3	339.0776644	0.438828771	0.081543623	22	0.516808778	1327	0.218535157	0.054057015	4.575922774	18.49898655	64.79084344	304124	10.7264309	0.472414754	101.0442048	0.005166912	1.387140018	-0.232251579	0.710309368	0.14266336	0.016233	0.021152745	1.826729749	-3.12E-05	3.46E-05	19.70232448	128.7487659	41.67481205	0.96995285	0.844785845	3.01E-06	5.74E-06	1.903909074	1.569423732	0.001314813
DSC_0560.jpg	50	1	70	200	1400	1000	650987	1121	0.001722001	102	70343	1.050282471	1	1121	1121	402.4148055	158.543347	402.8	405.3083869	-0.043139904	0.093666694	19	0.499072534	978	0.163519385	0.04572987	6.115482882	21.8675453	65.90592362	312216	12.00254765	0.493901032	100.0437471	0.004996342	1.316408526	-0.047872471	0.718494577	0.10967498	0.00911036	0.009969208	1.838304625	-2.22E-05	3.07E-05	15.59966643	120.9782157	46.19939649	0.975249881	0.849091088	2.55E-06	5.22E-06	2.043750501	1.557972262	0.000524623
DSC_0561.jpg	50	1	70	200	1400	1000	445471	0	0	69	46137	1.1740105	0	0	0	359.5184798	184.1722009	273	316.8524935	0.439219334	0.087326448	22	0.570354874	1040	0.247166031	0.044556045	4.045863401	22.44364398	67.04059693	278092	10.77231337	0.490780898	95.31535138	0.005276176	1.301063899	-0.073754879	0.620667313	0.154322227	0.018456177	0.023765965	1.815197918	-2.56E-05	3.54E-05	15.14019686	126.0589236	40.02210136	0.972665255	0.870030233	2.98E-06	5.59E-06	1.875388786	1.598977703	0.000961391
DSC_0562.jpg	50	1	70	200	1400	1000	433100	0	0	73	49149	1.133450534	0	0	0	360.6920378	181.2235317	341.85	329.6236808	0.402741127	0.092230894	22	0.606847646	898	0.269061619	0.046348644	3.716620759	21.57560429	67.11498175	263718	11.04428399	0.496188794	94.56656482	0.005251102	1.292104932	0.020261822	0.600311655	0.167386013	0.020606391	0.026977441	1.823787186	-1.99E-05	3.53E-05	15.1989639	117.4294556	51.23295572	0.969706842	0.862891801	3.01E-06	5.55E-06	1.843762474	1.571772	0.001114029
DSC_0563.jpg	50	1	70	200	1400	1000	438803	0	0	58	44048	1.057260631	0	0	0	363.1266852	186.5594879	262.35	319.0005397	0.337886436	0.084732784	20	0.475621129	999.5	0.237757889	0.052796451	4.205959275	18.9406669	65.40752528	287774	11.04074157	0.496761308	97.94628704	0.005081441	1.343502756	-0.13614146	0.652871827	0.145774467	0.015105286	0.021711891	1.820068476	-3.87E-05	3.45E-05	15.46527744	125.1713894	49.82813054	0.971063802	0.857148804	3.59E-06	6.98E-06	1.943265553	1.556462379	0.001087004
DSC_0564.jpg	50	1	70	200	1400	1000	481823	0	0	77	52286	1.070542347	0	0	0	387.3591447	179.8335852	302.25	363.9454603	0.246981585	0.093215558	19	0.506415973	790.5	0.188875104	0.061323149	5.294504023	16.30705559	62.3687643	290418	11.87812214	0.43460755	95.97948628	0.005857353	1.499416799	-0.302243418	0.692576943	0.127720613	0.01356394	0.014812653	1.802863741	-1.54E-05	3.60E-05	18.16457346	131.3846376	70.29893495	0.97193446	0.880060759	3.47E-06	7.20E-06	2.073780865	1.529175098	0.00139791
DSC_0565.jpg	50	1	70	200	1400	1000	529107	0	0	91	49104	1.225974882	0	0	0	419.5048961	207.4020377	275.5	401.8026941	0.209192978	0.077050767	21	0.572398686	1063	0.167589412	0.075155225	5.966964088	13.30579478	58.34380739	378926	11.58747209	0.471179401	103.585865	0.005062509	1.954858768	-0.690965809	0.807702555	0.116969628	0.011299099	0.013844893	1.804754808	-3.01E-05	3.33E-05	14.80504205	147.0915927	109.1190538	0.977890531	0.888994482	3.15E-06	6.81E-06	2.163134278	1.5234611	0.001938731
DSC_0566.jpg	50	1	70	200	1400	1000	505270	0	0	97	44452	1.101309541	0	0	0	437.8894704	195.2965127	469.25	432.8837491	0.043213227	0.075013755	21	0.483967274	1155.5	0.16691555	0.072472656	5.99105355	13.79830759	58.65622576	362122	11.62714668	0.430138927	100.3168415	0.005648885	1.910600068	-0.657321319	0.833545393	0.117058595	0.01152326	0.013683488	1.803555902	-7.21E-05	3.43E-05	16.36445266	143.7702922	111.6488255	0.976517105	0.874850323	3.17E-06	6.89E-06	2.174515949	1.530765656	0.00186586
DSC_0567.jpg	50	1	70	200	1400	1000	570147	0	0	129	67268	1.174375863	0	0	0	450.3098776	204.057755	419.25	434.336526	0.239702331	0.096923951	17	0.492434321	963	0.229679134	0.060597009	4.353900072	16.50246471	63.18120355	352860	12.14025741	0.467775435	98.0652449	0.005371015	1.411524801	-0.116994929	0.805183943	0.151717453	0.018902601	0.021510601	1.818089152	-4.20E-05	2.68E-05	13.59957303	134.7992278	81.87884269	0.968704591	0.848893216	3.01E-06	6.06E-06	2.01633781	1.436974594	0.001631499
DSC_0568.jpg	50	1	70	200	1400	1000	603803	0	0	138	74495	1.138965354	0	0	0	475.5168591	208.6980821	524.1	467.1674214	0.208743174	0.101956267	17	0.484149283	883	0.233246269	0.050456541	4.28731403	19.81903602	62.97113341	333836	11.71847359	0.470534862	94.74451608	0.005524752	1.42478632	0.088085789	0.782044628	0.152012731	0.019033143	0.02072432	1.822722704	-2.71E-05	2.46E-05	13.4973021	125.310776	90.94076664	0.966682203	0.821235598	2.93E-06	5.72E-06	1.955060354	1.436686879	0.001252195
DSC_0569.jpg	50	1	70	200	1400	1000	600904	0	0	131	72423	1.106432882	0	0	0	454.0895531	202.7369416	479.2	444.1980461	0.228761437	0.098342664	17	0.493825058	1014	0.23972473	0.06050525	4.171451144	16.52749154	64.03589485	353581	11.73968987	0.456558069	97.54415814	0.005514133	1.382944637	-0.077437178	0.813178699	0.156185043	0.019515925	0.022932094	1.806644926	-4.12E-05	2.63E-05	17.00301224	131.1574725	75.80989857	0.973370398	0.877365458	2.97E-06	5.94E-06	2.001775094	1.442375828	0.001556333
DSC_0570.jpg	50	1	70	200	1400	1000	591104	0	0	138	72454	1.156713761	0	0	0	476.2271469	203.4850653	550.1	469.8547461	0.106039564	0.100727791	17	0.503702684	786	0.232484145	0.058231183	4.301368592	17.17292955	62.44307835	343710	11.96785767	0.466568518	96.73139424	0.005459033	1.425024375	-0.021307356	0.802615435	0.15282435	0.019332421	0.021249198	1.825273861	-2.30E-05	2.54E-05	14.03469606	127.5718799	86.74786032	0.969259693	0.849625655	3.01E-06	5.92E-06	1.963663495	1.431908606	0.001543187
DSC_0571.jpg	50	1	70	200	1400	1000	629851	0	0	140	75510	1.311606167	0	0	0	479.6892281	204.140192	459	459.2003433	0.291678213	0.099497659	17	0.473665896	881	0.230530704	0.056327969	4.33781697	17.75316984	63.71199057	365511	11.65975103	0.410265999	97.87522777	0.005969027	1.381345522	-0.044299434	0.783737599	0.155221515	0.020049166	0.02189848	1.81869886	-2.27E-05	2.50E-05	17.61221585	128.8655759	113.2963661	0.973691057	0.875961849	2.85E-06	5.66E-06	1.986396715	1.459598759	0.001331014
DSC_0572.jpg	50	1	70	200	1400	1000	570876	0	0	120	70407	1.060661071	0	0	0	439.0406649	191.3819421	487.35	432.8752613	0.142180502	0.102278253	19	0.523997797	912	0.239240252	0.05328231	4.179898627	18.76795517	63.94436566	321506	12.28765107	0.448352698	94.55565017	0.005780491	1.385095795	0.02524735	0.751287319	0.157392433	0.019532378	0.022219649	1.833123149	-5.53E-06	2.73E-05	13.88775699	127.6652697	67.75568919	0.971390491	0.844910442	2.94E-06	5.64E-06	1.919382968	1.500755573	0.001418587
DSC_0573.jpg	50	1	70	200	1400	1000	524611	0	0	112	65630	1.095288951	0	0	0	425.4580651	186.7346732	411.25	409.7940608	0.311724118	0.103267373	19	0.496514154	730	0.24421721	0.049298714	4.094715522	20.28450476	63.73979065	291147	12.66421729	0.456724876	92.23202375	0.005829469	1.419514225	0.119999764	0.710989229	0.156200434	0.020238052	0.022301354	1.826028805	-3.08E-05	2.79E-05	13.02740857	121.2830873	68.46837274	0.971605155	0.877730099	2.91E-06	5.56E-06	1.909298324	1.483910563	0.001442816
DSC_0574.jpg	50	1	70	200	1400	1000	544492	0	0	120	65134	1.134756219	0	0	0	462.2675424	183.7702577	466.65	458.3839362	0.093712529	0.099199254	19	0.500036846	865	0.221577923	0.055026519	4.513084996	18.17305581	65.1023828	326456	11.7242155	0.408588801	96.1913539	0.00609814	1.354610803	-0.067995271	0.765204606	0.142063466	0.016471834	0.01906717	1.822712847	-2.60E-05	2.88E-05	18.84282262	124.5682194	89.06501445	0.974201337	0.879957709	2.94E-06	5.90E-06	2.007362567	1.501737687	0.001222469
DSC_0575.jpg	50	1	70	200	1400	1000	562715	0	0	117	60717	1.142476904	0	0	0	461.8584582	198.9950922	366.95	440.4013087	0.166317382	0.090609989	19	0.474881918	891.5	0.223926205	0.059820279	4.465756924	16.71673905	62.72402347	356707	11.97377458	0.464459351	98.46581207	0.005382685	1.422597413	-0.129690481	0.788353882	0.152406207	0.020458121	0.022052724	1.833820004	-1.13E-05	2.67E-05	16.40544497	125.8682233	87.67398526	0.969591491	0.835471892	2.97E-06	5.94E-06	1.996194795	1.480537918	0.001595795
DSC_0576.jpg	50	1	70	200	1400	1000	473923	0	0	86	42672	1.211708079	0	0	0	442.2029928	210.7921779	342.5	415.2320316	0.247699647	0.076543236	20	0.503712456	1018	0.190676867	0.068867741	5.24447469	14.52058666	61.14792448	351740	12.27822901	0.48653488	100.832824	0.005048123	1.658436502	-0.472826454	0.749539898	0.129513524	0.014867647	0.016852359	1.81652036	-3.65E-05	3.30E-05	18.14991484	139.1936684	133.1252838	0.968874647	0.820346675	3.19E-06	6.63E-06	2.077138659	1.51278537	0.0016323
DSC_0577.jpg	50	1	70	200	1400	1000	627631	1464	0.002332581	141	74302	1.193567603	1	1464	1464	442.5295194	194.7457334	357	429.0443679	0.291505786	0.099511815	18	0.482436911	835	0.19559915	0.048776857	5.112496647	20.50152592	62.86139461	308160	12.35551465	0.508391492	96.12784193	0.005039193	1.406711424	0.061040096	0.750058262	0.128860413	0.014472241	0.015786346	1.836578545	-3.62E-05	2.73E-05	13.98417157	123.2857211	104.5788416	0.975788397	0.884368543	2.72E-06	5.59E-06	2.055558515	1.4861575	0.000994425
DSC_0578.jpg	50	1	70	200	1400	1000	527709	0	0	103	61358	1.189163311	0	0	0	431.8067933	212.7280538	310.2	400.3796111	0.347753586	0.096378307	19	0.508057812	998	0.246051103	0.054008522	4.06419637	18.51559637	65.22524615	318563	11.71173156	0.44238146	95.72845274	0.005779113	1.360746081	-0.0182098	0.736937474	0.159676532	0.020744238	0.023575159	1.816884663	-8.71E-06	2.87E-05	19.98952255	118.3166671	98.87183428	0.964196386	0.771481436	3.03E-06	5.86E-06	1.935240073	1.493892116	0.001422528
DSC_0579.jpg	50	1	70	200	1400	1000	553728	0	0	118	63027	1.254471427	0	0	0	441.1796473	193.9325049	477	434.8138932	0.141713004	0.093842103	19	0.487638217	829	0.227038221	0.059338181	4.404544726	16.8525557	62.81233514	333109	12.72386542	0.46482538	92.89688318	0.005707847	1.446451317	-0.121105339	0.737033238	0.147487479	0.017044079	0.021269977	1.820775235	-3.10E-05	2.81E-05	15.86032221	126.3174228	80.56380946	0.962991118	0.772771873	3.07E-06	6.04E-06	1.967392623	1.471092934	0.001794972
DSC_0580.jpg	50	1	70	200	1400	1000	474538	0	0	112	50916	1.112643106	0	0	0	447.2114078	215.138614	413.6	426.4739447	0.212205139	0.089292744	20	0.525784598	806	0.227372172	0.065430161	4.398075599	15.28347142	61.35985044	318476	13.53630261	0.455166871	93.73151051	0.005770166	1.49538532	-0.14507541	0.781197507	0.144578235	0.017071382	0.0207263	1.819643605	-2.10E-05	2.89E-05	13.75003357	133.8078023	85.57543079	0.963638966	0.77594025	3.21E-06	6.50E-06	2.027040999	1.440063667	0.00207263
DSC_0581.jpg	50	1	70	200	1400	1000	572684	0	0	134	67783	1.164376056	0	0	0	439.9366285	202.9887938	476.85	426.3734712	0.31082408	0.096398537	18	0.481687588	792	0.232813487	0.059541549	4.295283801	16.79499466	62.71043241	336550	13.0586094	0.469394576	94.80871212	0.005540185	1.438710761	-0.063750492	0.771813645	0.151351604	0.018744673	0.022458602	1.832926241	-1.51E-05	2.68E-05	12.98946733	130.0947255	88.73249747	0.963632119	0.776971349	3.05E-06	6.03E-06	1.98001247	1.453693097	0.001719101
DSC_0582.jpg	50	1	70	200	1400	1000	566966	0	0	133	69950	1.084094747	0	0	0	452.7765984	189.5344462	469.05	451.6866564	0.03928152	0.101361986	18	0.499417923	831	0.234771504	0.058110003	4.25946072	17.20874124	62.89355419	333274	12.78042065	0.456070408	94.95063143	0.005670725	1.432002077	-0.034143166	0.781089431	0.15361316	0.020032515	0.022150972	1.83508846	-2.94E-05	2.66E-05	15.23863298	128.2223809	55.32673891	0.964375755	0.77974457	3.04E-06	5.96E-06	1.959280411	1.435142433	0.001659062
DSC_0583.jpg	50	1	70	200	1400	1000	602368	0	0	129	71606	1.20309337	0	0	0	440.1711085	190.7220246	358.8	424.0181498	0.251567726	0.097814625	19	0.465713942	852	0.231590461	0.055704249	4.317967129	17.95195182	63.48062393	347865	12.20945375	0.431536392	95.45447962	0.005902814	1.399352597	-0.079709218	0.743110763	0.153039024	0.018897153	0.021701834	1.81776156	-2.96E-05	2.68E-05	13.90891058	130.4262936	81.68461529	0.971336619	0.868324233	2.93E-06	5.71E-06	1.950842571	1.480324651	0.001461645
DSC_0584.jpg	50	1	70	200	1400	1000	574978	0	0	116	67474	1.191613088	0	0	0	423.9891408	188.3347872	450.8	413.6206195	0.277900778	0.097072584	20	0.479026506	968	0.230679442	0.050863199	4.335020021	19.66058005	64.72018927	323918	12.02519996	0.425009748	96.03805416	0.005932006	1.366976211	-0.022953644	0.731664737	0.152383909	0.018860282	0.021670522	1.823434442	-5.73E-06	2.82E-05	17.75075728	123.366886	93.19552955	0.965869898	0.78069611	2.87E-06	5.67E-06	1.976082659	1.518121502	0.00129849
DSC_0585.jpg	50	1	70	200	1400	1000	524601	1325	0.002525729	105	62648	1.05138577	1	1325	1325	421.1214011	196.3475588	445.2	410.0726104	0.211437691	0.099035457	19	0.47473251	750	0.247610043	0.053733225	4.038608407	18.61045939	63.62773186	305797	12.66922939	0.486247732	95.11703753	0.005341356	1.409212293	0.03653988	0.758706303	0.155624894	0.019269681	0.023205562	1.828243024	-5.14E-05	2.82E-05	12.2706117	129.0555528	38.9595888	0.964564739	0.780909629	3.01E-06	5.75E-06	1.908010578	1.473941447	0.001550651
DSC_0586.jpg	50	1	70	200	1400	1000	431067	0	0	82	38795	1.11071812	0	0	0	485.9255915	425.2974803	328.5	418.3353587	5.403046587	0.076279094	20	0.508850776	859.5	0.214209568	0.062930539	4.668325545	15.89053616	62.3584813	321897	11.63721618	0.429212696	98.36742702	0.005773801	1.525668905	-0.33338827	0.767996268	0.1321494	0.01368113	0.018421399	1.808265635	-6.96E-05	3.31E-05	18.66960535	139.3887764	61.04431766	0.974897534	0.897040257	3.21E-06	6.69E-06	2.086030604	1.488768644	0.00169591
DSC_0587.jpg	50	1	70	200	1400	1000	487570	0	0	91	47212	1.104038444	0	0	0	411.253204	188.9406595	409.15	387.3276095	0.22554298	0.081803228	21	0.521341326	1062	0.184016377	0.061916345	5.434298926	16.15082408	61.47167869	329446	11.56416974	0.467514068	100.228488	0.005268091	1.600017185	-0.42841289	0.751621633	0.123470435	0.013532928	0.015100645	1.812847375	-5.40E-05	3.45E-05	18.48906319	134.7510148	85.12506761	0.976965997	0.906956233	3.12E-06	6.54E-06	2.096459311	1.555605322	0.001416649
DSC_0588.jpg	50	1	70	200	1400	1000	397205	0	0	53	26908	1.057086926	0	0	0	428.6887212	192.8955906	645.85	432.8697513	-0.088278237	0.058628164	24	0.634333278	1321	0.128260691	0.078490737	7.796621027	12.74035694	52.64195263	333975	10.81108531	0.357194585	100.4562818	0.006386816	3.061254989	-1.212776968	0.816176508	0.095240932	0.007445672	0.009423654	1.787265615	-4.16E-05	4.60E-05	17.63983967	164.2550094	160.7817183	0.974160816	0.872272442	3.46E-06	7.55E-06	2.182125929	1.644866754	0.00172945
DSC_0589.jpg	50	1	70	200	1400	1000	422746	0	0	60	40013	1.13471055	0	0	0	382.6284478	192.804179	634.1	340.3086994	0.255654769	0.080507208	21	0.573194684	898	0.17853966	0.065703737	5.600996446	15.21983435	62.31937223	302449	11.56174238	0.423976189	91.2644559	0.006265898	1.687929638	-0.54623092	0.647895584	0.12213797	0.013239825	0.015029723	1.802544351	-2.28E-05	4.02E-05	16.62665435	139.3862515	72.15005886	0.959936893	0.769724193	3.52E-06	7.54E-06	2.138895135	1.585342206	0.001459038
DSC_0590.jpg	50	1	70	200	1400	1000	455281	0	0	63	49783	1.206611609	0	0	0	345.0651378	172.8955907	262.35	310.9701181	0.515387406	0.091235742	21	0.594212238	796	0.22185861	0.053019375	4.507375226	18.86102955	64.94295809	275528	11.3559799	0.514419634	97.02589486	0.004942642	1.368145814	-0.175615512	0.624789365	0.146816006	0.017659324	0.020791067	1.814991408	-1.12E-05	3.65E-05	11.97754913	134.7084888	63.74228344	0.97386866	0.863754789	3.61E-06	7.22E-06	1.997952095	1.562195304	0.001275221
DSC_0591.jpg	50	1	70	200	1400	1000	473791	0	0	87	53494	1.111523575	0	0	0	372.6569741	174.4595666	325.95	342.0620223	0.34255378	0.092645913	21	0.5080775	1014	0.248993626	0.052705827	4.01616706	18.97323407	65.58827915	287179	11.27730932	0.482542083	99.10595726	0.005161671	1.325721704	-0.059483575	0.689823773	0.158074052	0.018859024	0.024114032	1.829181521	-2.43E-05	3.35E-05	18.34363001	126.9764912	48.79805424	0.971560049	0.878209984	3.04E-06	5.71E-06	1.877575813	1.514913285	0.001111204
